time,paymentservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,adservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,paymentservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,adservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,paymentservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,adservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,paymentservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,adservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,paymentservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,adservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692583678,1.9850216130032972,5.425843252594479,0.8727414919551026,7.214086412441274,0.6711328641755685,14.625368053330297,6.486135528452699,0.2810001265390139,7.311991969298308,4.277133991469239,0.4233080180485358,0.7522192256077248,98025472,41132032,11612160,42594304,42356736,16056320,120197120,38846464,9658368,47996928,3047424,8990720,76.0,130.0,10.0,390.0,10.0,54.0,70.0,10.0,644.0,86.0,42.0,0,0,0.0013264876250658,0.0032240377632534,0.0330882352941176,0.0004689173400837,0.003,0.0228368121442125,0.0021592356687898,0.00035673263645,0.003442826321467,0.0004958745874587,0.0043849394418114,0.0050855513307984,0.047532679738562,0.0043021843242611,0.0046146118721461,0.0968649318463445,0.0044318471337579,0.0038483179795052,0.0079878246753246,0.0042148648648648
1692583679,1.9850216130032972,5.425843252594479,0.8727414919551026,7.214086412441274,0.6711328641755685,14.625368053330297,6.357692114288718,0.2753408106270318,6.122361342526679,4.277133991469239,0.4233080180485358,0.7372852035188074,98025472,41132032,11612160,42594304,42356736,16056320,120197120,38846464,9658368,47996928,3047424,8990720,64.0,76.0,2.0,180.0,2.0,38.0,44.0,2.0,600.0,62.0,22.0,0,0,0.0014669836238774,0.0032240377632534,0.0330882352941176,0.0004689173400837,0.003,0.0228368121442125,0.0021337579617834,0.00035673263645,0.003442826321467,0.0004958745874587,0.0044134178552562,0.0050855513307984,0.047532679738562,0.0043021843242611,0.0046146118721461,0.0968649318463445,0.0044267515923566,0.0038483179795052,0.0079878246753246,0.0042148648648648
1692583680,1.9850216130032972,5.425843252594479,0.8727414919551026,7.214086412441274,0.6343534920345678,14.625368053330297,6.229248700124737,0.3203369479587763,6.0004948097050415,4.277133991469239,0.4233080180485358,0.72235118142989,98025472,41132032,11612160,42594304,42356736,16056320,120197120,39198720,9658368,47996928,3047424,8990720,36.0,64.0,0.0,308.0,0.0,38.0,46.0,0.0,346.0,40.0,26.0,0,0,0.0013036373220875,0.0032240377632534,0.0330882352941176,0.0004689173400837,0.003,0.0228368121442125,0.0021337579617834,0.0003548217163161,0.0034597961494903,0.0004934569247546,0.0043804955192409,0.0050855513307984,0.047532679738562,0.0043021843242611,0.0046146118721461,0.0968649318463445,0.0044267515923566,0.0038330449461911,0.0081001642036124,0.0042108229988726
1692583681,1.9850216130032972,5.425843252594479,0.8727414919551026,7.214086412441274,0.6650965008817796,14.625368053330297,7.598916864208066,0.3769199634757808,7.260121660097991,4.277133991469239,0.4233080180485358,0.683566713301676,98025472,41132032,11612160,42594304,42356736,16056320,120205312,39198720,9515008,47996928,3047424,8990720,96.0,192.0,4.0,446.0,4.0,88.0,76.0,4.0,662.0,128.0,52.0,0,0,0.0012809829059829,0.0032286695934338,0.033277027027027,0.0004668469258501,0.003,0.0229309349749903,0.0021125827814569,0.0003575455152831,0.0034482006543075,0.0004874863982589,0.0043775641025641,0.0053102040816326,0.0478716216216216,0.004305180979418,0.004614953271028,0.0971694711538461,0.0044225165562913,0.0038615416623322,0.0080374592833876,0.0042009227220299
1692583682,1.9850216130032972,5.425843252594479,0.8727414919551026,7.214086412441274,0.6650965008817796,14.625368053330297,7.578622117945412,0.3769199634757808,7.260121660097991,4.277133991469239,0.4233080180485358,0.6691444096863949,98025472,41132032,11612160,42594304,42356736,16056320,120205312,39198720,9515008,47996928,3047424,8990720,78.0,126.0,2.0,328.0,4.0,52.0,68.0,2.0,740.0,88.0,34.0,0,0,0.0012809829059829,0.003235831809872,0.0335227272727272,0.0004678456591639,0.003,0.023111089418196,0.0021728395061728,0.0003578691331217,0.0034482006543075,0.0004931991294885,0.0043775641025641,0.0056393129770992,0.048262987012987,0.0043073825503355,0.0046142222222222,0.1078155339805828,0.0044345679012345,0.0038648065553365,0.0080374592833876,0.0042103603603603
1692583683,1.9850216130032972,5.425843252594479,0.8727414919551026,7.214086412441274,0.6650965008817796,14.698522492516824,7.578622117945412,0.3769199634757808,7.260121660097991,4.2554306708783765,0.4233080180485358,0.8767553265743327,98025472,41132032,11612160,42594304,42356736,16359424,120205312,39198720,9515008,47996928,3047424,8990720,76.0,118.0,2.0,436.0,0.0,68.0,62.0,2.0,492.0,88.0,16.0,0,0,0.0012809829059829,0.003235831809872,0.0335227272727272,0.0004678456591639,0.003,0.023111089418196,0.0021728395061728,0.0003578691331217,0.0034482006543075,0.0004931991294885,0.0043775641025641,0.0056393129770992,0.048262987012987,0.0043073825503355,0.0046142222222222,0.1078155339805828,0.0044345679012345,0.0038648065553365,0.0080374592833876,0.0042103603603603
1692583684,1.9850216130032972,5.425843252594479,0.8727414919551026,7.214086412441274,0.6650965008817796,14.698522492516824,7.578622117945412,0.3769199634757808,7.260121660097991,4.2554306708783765,0.4233080180485358,0.8767553265743327,98025472,41132032,11612160,42594304,42356736,16359424,120205312,39198720,9515008,47996928,3047424,8990720,70.0,112.0,0.0,302.0,0.0,58.0,58.0,0.0,566.0,80.0,20.0,0,0,0.0014293361884368,0.003235831809872,0.0335227272727272,0.0004678456591639,0.003,0.023111089418196,0.0021645569620253,0.0003578691331217,0.0034482006543075,0.0004931991294885,0.0044074946466809,0.0056393129770992,0.048262987012987,0.0043073825503355,0.0046142222222222,0.1078155339805828,0.004432911392405,0.0038648065553365,0.0080374592833876,0.0042103603603603
1692583685,1.9850216130032972,5.425843252594479,0.8727414919551026,7.214086412441274,0.6650965008817796,14.698522492516824,7.578622117945412,0.3769199634757808,7.260121660097991,4.2554306708783765,0.4233080180485358,0.8767553265743327,98025472,41132032,11612160,42594304,42356736,16359424,120205312,39198720,9515008,47996928,3047424,8990720,0.0,4.0,2.0,76.0,2.0,0.0,2.0,2.0,112.0,0.0,4.0,0,0,0.001298618490967,0.003235831809872,0.0335227272727272,0.0004678456591639,0.003,0.023111089418196,0.0021645569620253,0.0003558856689493,0.0034655963302752,0.000494762954796,0.0043804463336875,0.0056393129770992,0.048262987012987,0.0043073825503355,0.0046142222222222,0.1078155339805828,0.004432911392405,0.0038500264522272,0.0081570247933884,0.0042131519274376
1692583686,1.9850216130032972,4.592079077699152,0.8727414919551026,7.214086412441274,0.6650965008817796,14.698522492516824,7.578622117945412,0.3769199634757808,7.260121660097991,4.2554306708783765,0.4233080180485358,0.8767553265743327,98025472,41132032,11612160,42594304,42356736,16359424,120205312,39198720,9515008,47996928,3047424,8990720,78.0,140.0,10.0,456.0,10.0,76.0,86.0,10.0,1180.0,98.0,76.0,0,0,0.0013357588357588,0.0032841041585697,0.0331801470588235,0.0004723331709693,0.0029903846153846,0.0233117647058823,0.002103448275862,0.0003660125887124,0.0035179216449013,0.0004841182913472,0.004385239085239,0.0074621993127147,0.048547794117647,0.0043769844997651,0.0046134615384615,0.1427659574468084,0.0044206896551724,0.003970881074674,0.0086952160493827,0.0041990566037735
1692583687,1.9850216130032972,4.686223751797152,0.8727414919551026,7.250006380723263,0.6650965008817796,14.698522492516824,7.578622117945412,0.3769199634757808,7.260121660097991,4.2554306708783765,0.4233080180485358,0.8767553265743327,98025472,41132032,11612160,42594304,42356736,16359424,120205312,39198720,9515008,47996928,3047424,8990720,66.0,126.0,2.0,308.0,2.0,66.0,54.0,2.0,538.0,102.0,26.0,0,0,0.0013357588357588,0.0032875115633672,0.0334201388888888,0.0004734778373112,0.002990909090909,0.0232955876610698,0.0021719745222929,0.0003663822237242,0.0035179216449013,0.0004906900328587,0.004385239085239,0.007586319218241,0.0487673611111111,0.0043786031301097,0.0046127272727272,0.1572011661807578,0.0044343949044585,0.0039730485283984,0.0086952160493827,0.0042100917431192
1692583688,1.9850216130032972,4.780368425895152,0.8727414919551026,7.250006380723263,0.6650965008817796,14.698522492516824,7.578622117945412,0.3769199634757808,7.260121660097991,4.2554306708783765,0.4292400628302087,0.8767553265743327,98025472,41132032,11612160,42594304,42356736,16359424,120205312,39198720,9515008,47996928,3047424,8990720,2.0,0.0,2.0,64.0,2.0,4.0,2.0,0.0,176.0,0.0,0.0,0,0,0.0013357588357588,0.0032875115633672,0.0334201388888888,0.0004734778373112,0.002990909090909,0.0232955876610698,0.0021719745222929,0.0003663822237242,0.0035179216449013,0.0004906900328587,0.004385239085239,0.007586319218241,0.0487673611111111,0.0043786031301097,0.0046127272727272,0.1572011661807578,0.0044343949044585,0.0039730485283984,0.0086952160493827,0.0042100917431192
1692583689,2.397048379329596,4.598335606347847,0.8727414919551026,7.245213152367959,0.6650965008817796,14.698522492516824,7.578622117945412,0.3769199634757808,7.260121660097991,4.261706983260169,0.4292400628302087,0.8767553265743327,98025472,41132032,11612160,40816640,42356736,16359424,120205312,39198720,9515008,47996928,3047424,8990720,56.0,74.0,0.0,248.0,0.0,42.0,42.0,0.0,726.0,64.0,32.0,0,0,0.0014854166666666,0.0032875115633672,0.0334201388888888,0.0004734778373112,0.002990909090909,0.0232955876610698,0.0021282051282051,0.0003663822237242,0.0035179216449013,0.0004906900328587,0.0044154166666666,0.007586319218241,0.0487673611111111,0.0043786031301097,0.0046127272727272,0.1572011661807578,0.004425641025641,0.0039730485283984,0.0086952160493827,0.0042100917431192
1692583690,2.397048379329596,4.687344551236166,0.9389416968196752,7.245213152367959,0.6650965008817796,14.698522492516824,7.578622117945412,0.3769199634757808,7.533621175157871,4.261706983260169,0.4236075513255768,0.8767553265743327,98025472,41132032,11612160,40816640,42356736,16359424,120205312,39198720,9515008,47996928,3047424,8990720,58.0,136.0,10.0,362.0,8.0,72.0,60.0,10.0,636.0,104.0,50.0,0,0,0.0014016351558507,0.0032875115633672,0.0334201388888888,0.0004734778373112,0.002990909090909,0.0232955876610698,0.0021282051282051,0.0003643333896586,0.0035392271662763,0.0010179171332586,0.0043964230965763,0.007586319218241,0.0487673611111111,0.0043786031301097,0.0046127272727272,0.1572011661807578,0.004425641025641,0.0039599518459069,0.0088189655172413,0.0042286674132138
1692583691,2.397048379329596,5.3405366932990885,0.9389416968196752,7.245213152367959,0.6650965008817796,14.698522492516824,7.578622117945412,0.3769199634757808,7.533621175157871,4.261706983260169,0.4236075513255768,0.8985096354742202,98025472,41132032,11612160,40816640,42356736,16359424,120205312,39198720,9515008,47996928,3047424,8990720,68.0,104.0,0.0,268.0,0.0,52.0,54.0,0.0,712.0,96.0,28.0,0,0,0.0014059609455292,0.0033127329801844,0.0330673758865248,0.0004780094880411,0.0029906542056074,0.0234363957597173,0.002081081081081,0.0003721513022618,0.0035544943820224,0.0004977578475336,0.0044193216855087,0.0082641509433962,0.0484574468085106,0.0044329959990586,0.0046130841121495,0.1771485411140583,0.0044162162162162,0.0040639366428433,0.0089842814371257,0.004247816091954
1692583692,1.98984978589098,5.3405366932990885,0.9806343082346792,7.245213152367959,0.6650965008817796,14.698522492516824,7.578622117945412,0.3769199634757808,7.444544128412661,4.261706983260169,0.4236075513255768,0.8985096354742202,98025472,41132032,11444224,40816640,42356736,16359424,120205312,39198720,9539584,47996928,3047424,8990720,92.0,162.0,2.0,646.0,2.0,94.0,100.0,2.0,664.0,90.0,36.0,0,0,0.0014059609455292,0.003318310390345,0.0328993055555555,0.0004786519074915,0.0029909909909909,0.0235488676996424,0.0021282051282051,0.0003723440712816,0.0035544943820224,0.0010180586907449,0.0044193216855087,0.0084326347305389,0.0485243055555555,0.0044339082482693,0.0046126126126126,0.1854695431472083,0.004425641025641,0.0040648669494793,0.0089842814371257,0.0042541760722347
1692583693,1.9299467779090156,5.3405366932990885,0.9806343082346792,7.245213152367959,0.6650965008817796,14.922096470087626,7.578622117945412,0.3629306913906628,7.444544128412661,4.261706983260169,0.4236075513255768,0.8985096354742202,96997376,41132032,11444224,40816640,42356736,16359424,120205312,39317504,9539584,47996928,3047424,8990720,52.0,108.0,8.0,344.0,6.0,60.0,58.0,8.0,500.0,72.0,44.0,0,0,0.0014059609455292,0.003318310390345,0.0328993055555555,0.0004786519074915,0.0029909909909909,0.0235488676996424,0.0021282051282051,0.0003723440712816,0.0035544943820224,0.0010180586907449,0.0044193216855087,0.0084326347305389,0.0485243055555555,0.0044339082482693,0.0046126126126126,0.1854695431472083,0.004425641025641,0.0040648669494793,0.0089842814371257,0.0042541760722347
1692583694,1.9299467779090156,5.3405366932990885,0.9806343082346792,7.245213152367959,0.5803280926954846,14.922096470087626,7.717137241411017,0.3629306913906628,7.444544128412661,4.261706983260169,0.4236075513255768,0.8985096354742202,96997376,41132032,11444224,40816640,42356736,16359424,120336384,39317504,9539584,47996928,3047424,8990720,54.0,112.0,2.0,368.0,0.0,74.0,56.0,2.0,430.0,86.0,28.0,0,0,0.0015067778936392,0.003318310390345,0.0328993055555555,0.0004786519074915,0.0029909909909909,0.0235488676996424,0.0021538461538461,0.0003723440712816,0.0035544943820224,0.0010180586907449,0.0044415015641293,0.0084326347305389,0.0485243055555555,0.0044339082482693,0.0046126126126126,0.1854695431472083,0.0044307692307692,0.0040648669494793,0.0089842814371257,0.0042541760722347
1692583695,1.9299467779090156,5.3405366932990885,0.9806343082346792,7.245213152367959,0.6136264547290309,14.922096470087624,7.717137241411017,0.3629306913906628,7.444544128412661,4.261706983260169,0.4236075513255768,0.8985096354742202,96997376,41132032,11444224,40816640,42356736,16359424,120336384,39317504,9539584,47996928,3047424,8990720,80.0,156.0,4.0,428.0,2.0,90.0,72.0,4.0,718.0,112.0,32.0,0,0,0.0013508589276418,0.003318310390345,0.0328993055555555,0.0004786519074915,0.0029909909909909,0.0235488676996424,0.0021538461538461,0.0003703949623029,0.0035563689604685,0.0004988888888888,0.0044100989068193,0.0084326347305389,0.0485243055555555,0.0044339082482693,0.0046126126126126,0.1854695431472083,0.0044307692307692,0.0040553091265947,0.0090242946708463,0.0042489795918367
1692583696,1.9299467779090156,5.3405366932990885,0.9806343082346792,7.245213152367959,0.727682620061175,14.922096470087624,7.717137241411017,0.3629306913906628,7.444544128412661,4.361359873957267,0.4236075513255768,0.8985096354742202,96997376,41132032,11444224,40816640,42356736,16359424,120336384,39317504,9539584,47996928,3047424,8990720,38.0,72.0,0.0,224.0,0.0,48.0,32.0,0.0,504.0,62.0,16.0,0,0,0.0013544041450777,0.0033070295672606,0.0340371621621621,0.0004838194166999,0.0029906542056074,0.0235531026252983,0.0021156462585034,0.000371030480806,0.003524111325434,0.0004947222222222,0.0044035233160621,0.0079620060790273,0.0486993243243243,0.0044290199699873,0.0046130841121495,0.1705118110236222,0.0044231292517006,0.0040282427379925,0.0087067669172932,0.0042391705069124
1692583697,1.9299467779090156,5.3405366932990885,0.9806343082346792,7.245213152367959,0.727682620061175,14.922096470087624,7.717137241411017,0.3406443159316031,7.444544128412661,4.361359873957267,0.4236075513255768,0.8985096354742202,96997376,41132032,11444224,40816640,42356736,16359424,120336384,39317504,9539584,47996928,3047424,8990720,84.0,172.0,12.0,426.0,8.0,86.0,82.0,10.0,862.0,128.0,56.0,0,2,0.0013544041450777,0.0032927819826472,0.0340189873417721,0.0004847433080303,0.003,0.0236260454002389,0.0021875,0.0003712855503124,0.003524111325434,0.0010156599552572,0.0044035233160621,0.0075443786982248,0.0485759493670886,0.0044297471264367,0.0046283185840707,0.1616129032258065,0.0044375,0.0040295552367288,0.0087067669172932,0.0042496644295302
1692583698,1.9299467779090156,5.3405366932990885,0.9806343082346792,7.245213152367959,0.727682620061175,12.734890179984534,7.717137241411017,0.3406443159316031,7.444544128412661,4.361359873957267,0.4236075513255768,0.7627822674555436,96997376,41132032,11444224,40816640,42356736,16359424,120336384,39317504,9539584,47996928,3047424,8990720,66.0,88.0,4.0,264.0,2.0,52.0,48.0,2.0,416.0,70.0,12.0,0,0,0.0013544041450777,0.0032927819826472,0.0340189873417721,0.0004847433080303,0.003,0.0236260454002389,0.0021875,0.0003712855503124,0.003524111325434,0.0010156599552572,0.0044035233160621,0.0075443786982248,0.0485759493670886,0.0044297471264367,0.0046283185840707,0.1616129032258065,0.0044375,0.0040295552367288,0.0087067669172932,0.0042496644295302
1692583699,1.9299467779090156,5.3405366932990885,0.9806343082346792,7.245213152367959,0.727682620061175,12.486188572149736,7.717137241411017,0.3406443159316031,7.444544128412661,4.361359873957267,0.4236075513255768,0.7478071068643064,96997376,41132032,11444224,40816640,42356736,16359424,120336384,39317504,9539584,47996928,3047424,8990720,0.0,0.0,0.0,86.0,0.0,2.0,0.0,0.0,106.0,0.0,0.0,0,0,0.0014890510948905,0.0032927819826472,0.0340189873417721,0.0004847433080303,0.003,0.0236260454002389,0.0021165644171779,0.0003712855503124,0.003524111325434,0.0010156599552572,0.0044312825860271,0.0075443786982248,0.0485759493670886,0.0044297471264367,0.0046283185840707,0.1616129032258065,0.0044233128834355,0.0040295552367288,0.0087067669172932,0.0042496644295302
1692583700,1.9299467779090156,5.3405366932990885,0.9806343082346792,7.185182303585084,0.727682620061175,12.237486964314945,7.717137241411017,0.3406443159316031,7.444544128412661,4.360701491067178,0.4236075513255768,0.9205742007841956,96997376,41132032,11444224,42057728,42356736,16359424,120336384,39317504,9539584,47996928,3047424,9043968,16.0,32.0,12.0,140.0,12.0,4.0,30.0,12.0,642.0,28.0,46.0,0,0,0.0013605371900826,0.0032927819826472,0.0340189873417721,0.0004847433080303,0.003,0.0236260454002389,0.0021165644171779,0.0003692875058453,0.0035372616984402,0.0004940860215053,0.0044043388429752,0.0075443786982248,0.0485759493670886,0.0044297471264367,0.0046283185840707,0.1616129032258065,0.0044233128834355,0.0040188157382158,0.0088046511627906,0.0042366480446927
1692583701,1.9299467779090156,4.715115342041321,0.9806343082346792,7.185182303585084,0.727682620061175,14.574702607397066,7.717137241411017,0.3406443159316031,7.444544128412661,4.360701491067178,0.4163904471965426,0.9205742007841956,96997376,41132032,11444224,42057728,42356736,16297984,120336384,39317504,9539584,47996928,3047424,9043968,152.0,246.0,0.0,592.0,0.0,132.0,110.0,0.0,814.0,178.0,18.0,0,0,0.001334560757496,0.0032997485979501,0.0343558282208589,0.000487108190091,0.003,0.0237454545454545,0.0020886075949367,0.0003732227488151,0.0035488764044943,0.0004853098290598,0.0044083114150447,0.0077584097859327,0.0485889570552147,0.0044782405786956,0.0046280701754385,0.1702419354838708,0.0044177215189873,0.0040617141760245,0.0090315870570107,0.0042300230946882
1692583702,1.0761733606312165,4.626106397153004,0.9806343082346792,7.185182303585084,0.727682620061175,14.574702607397066,7.717137241411017,0.3406443159316031,5.740908670553988,4.360701491067178,0.4163904471965426,0.9166207929665526,96997376,41132032,11444224,42057728,42356736,16297984,120336384,39317504,9539584,47996928,3047424,9043968,48.0,66.0,6.0,184.0,8.0,30.0,36.0,6.0,510.0,44.0,24.0,0,0,0.001334560757496,0.0033251304996271,0.034375,0.0004880182002022,0.003,0.0240298812934916,0.0021479289940828,0.0003734920292977,0.0035488764044943,0.0004911858974358,0.0044083114150447,0.0086209912536443,0.0485029069767441,0.0044791540785498,0.0046267782426778,0.1858312655086848,0.0044295857988165,0.0040630026809651,0.0090315870570107,0.004242841037204
1692583703,1.0761733606312165,4.537097452264685,0.9806343082346792,7.185182303585084,0.727682620061175,14.327342381298893,7.717137241411017,0.3406443159316031,5.8601346275969455,4.360701491067178,0.4163904471965426,0.9166207929665526,96997376,41132032,11444224,42057728,42356736,16297984,120336384,39317504,9539584,47996928,3047424,9043968,64.0,116.0,4.0,288.0,4.0,64.0,56.0,4.0,736.0,80.0,32.0,0,0,0.001334560757496,0.0033251304996271,0.034375,0.0004880182002022,0.003,0.0240298812934916,0.0021479289940828,0.0003734920292977,0.0035488764044943,0.0004911858974358,0.0044083114150447,0.0086209912536443,0.0485029069767441,0.0044791540785498,0.0046267782426778,0.1858312655086848,0.0044295857988165,0.0040630026809651,0.0090315870570107,0.004242841037204
1692583704,1.0761733606312165,5.194493482645054,0.978907174161434,5.962298601244033,0.727682620061175,14.327342381298893,7.717137241411017,0.3406443159316031,5.979360584639903,4.360701491067177,0.4220473906345567,0.9166207929665526,96997376,41132032,11444224,42057728,42356736,16297984,120336384,39317504,9539584,47996928,3047424,9043968,48.0,62.0,2.0,220.0,4.0,34.0,36.0,2.0,384.0,34.0,16.0,0,0,0.0014561403508771,0.0033251304996271,0.034375,0.0004880182002022,0.003,0.0240298812934916,0.0021345029239766,0.0003734920292977,0.0035488764044943,0.0004911858974358,0.0044341307814992,0.0086209912536443,0.0485029069767441,0.0044791540785498,0.0046267782426778,0.1858312655086848,0.0044269005847953,0.0040630026809651,0.0090315870570107,0.004242841037204
1692583705,1.0761733606312165,5.194493482645054,0.978907174161434,6.080581748450651,0.727682620061175,14.327342381298893,7.717137241411017,0.3406443159316031,7.153557422577474,4.360701491067177,0.4220473906345567,0.9166207929665526,96997376,41132032,11444224,42057728,42356736,16297984,120336384,39317504,9539584,47996928,3047424,9043968,50.0,92.0,8.0,298.0,8.0,54.0,42.0,8.0,494.0,62.0,36.0,0,0,0.0013546025104602,0.0033251304996271,0.034375,0.0004880182002022,0.003,0.0240298812934916,0.0021345029239766,0.0003714131839724,0.0035492957746478,0.000492448759439,0.0044131799163179,0.0086209912536443,0.0485029069767441,0.0044791540785498,0.0046267782426778,0.1858312655086848,0.0044269005847953,0.0040519992198166,0.0090192307692307,0.0042453001132502
1692583706,1.0131847982023263,5.194493482645054,0.978907174161434,7.096988832397128,0.727682620061175,14.327342381298893,7.717137241411017,0.3406443159316031,7.153557422577474,4.360701491067177,0.4220473906345567,0.9166207929665526,96997376,41132032,11444224,42057728,42356736,16297984,120336384,39317504,9539584,47996928,3047424,9043968,64.0,128.0,4.0,428.0,4.0,82.0,64.0,4.0,652.0,88.0,32.0,0,0,0.0013790781978249,0.0033285742225699,0.0344311377245509,0.0004877279102384,0.002991304347826,0.0241241322988975,0.0020987654320987,0.0003755007106861,0.0035661331086773,0.0004870550161812,0.0044299326773692,0.0086631736526946,0.048562874251497,0.0044755729586548,0.0046260869565217,0.1888349514563106,0.0044197530864197,0.0040850991501416,0.0091498493975903,0.00423707995365
1692583707,1.0131847982023263,5.194493482645054,0.978907174161434,7.096988832397128,0.727682620061175,14.327342381298893,7.717137241411017,0.3406443159316031,7.153557422577474,4.363094296211513,0.4220473906345567,0.9166207929665526,96997376,41132032,11444224,42057728,42356736,16297984,120336384,39317504,9539584,47996928,3047424,9043968,18.0,36.0,0.0,180.0,0.0,16.0,20.0,4.0,346.0,28.0,24.0,0,0,0.0013790781978249,0.0033131369279229,0.0344273743016759,0.0004890552995391,0.0029918367346938,0.023975326264274,0.0021264367816091,0.0003759098936124,0.0035661331086773,0.0004951456310679,0.0044299326773692,0.0082566371681415,0.048449720670391,0.0044763278388278,0.0046244897959183,0.18706106870229,0.0044252873563218,0.004086940158073,0.0091498493975903,0.0042492721164613
1692583708,1.0131847982023263,5.194493482645054,0.978907174161434,7.096988832397128,0.727682620061175,14.327342381298893,7.717137241411017,0.3406443159316031,6.0678262447657785,4.363094296211513,0.4220473906345567,0.9166207929665526,96997376,41132032,11444224,42057728,42356736,16297984,120336384,39317504,9539584,47996928,3047424,9043968,124.0,202.0,4.0,460.0,4.0,106.0,82.0,0.0,658.0,150.0,24.0,0,0,0.0013790781978249,0.0033131369279229,0.0344273743016759,0.0004890552995391,0.0029918367346938,0.023975326264274,0.0021264367816091,0.0003759098936124,0.0035661331086773,0.0004951456310679,0.0044299326773692,0.0082566371681415,0.048449720670391,0.0044763278388278,0.0046244897959183,0.18706106870229,0.0044252873563218,0.004086940158073,0.0091498493975903,0.0042492721164613
1692583709,1.0131847982023263,5.194493482645054,0.8231956729914888,7.096988832397128,0.727682620061175,14.327342381298893,7.717137241411017,0.3476675226726657,5.948600287722821,4.363094296211513,0.4220473906345567,0.9166207929665526,96997376,41132032,11444224,42057728,42356736,16297984,120336384,39317504,9539584,47996928,3047424,9043968,34.0,24.0,0.0,94.0,0.0,6.0,26.0,0.0,292.0,26.0,4.0,0,0,0.0014909185262065,0.0033131369279229,0.0344273743016759,0.0004890552995391,0.0029918367346938,0.023975326264274,0.0021329479768786,0.0003759098936124,0.0035661331086773,0.0004951456310679,0.0044243902439024,0.0082566371681415,0.048449720670391,0.0044763278388278,0.0046244897959183,0.18706106870229,0.0044265895953757,0.004086940158073,0.0091498493975903,0.0042492721164613
1692583710,1.0131847982023263,5.194493482645054,0.8068805534221315,7.096988832397128,0.727682620061175,14.327342381298893,7.648170755041378,0.3476675226726657,5.829374330679863,4.363094296211513,0.4220473906345567,0.9166207929665526,96997376,41132032,11444224,42057728,42356736,16297984,120336384,39317504,9539584,47996928,3047424,9043968,72.0,108.0,10.0,448.0,8.0,66.0,80.0,8.0,978.0,80.0,78.0,0,0,0.0013883196721311,0.0033131369279229,0.0344273743016759,0.0004890552995391,0.0029918367346938,0.023975326264274,0.0021329479768786,0.0003737993711504,0.0035952522255192,0.0010419426048565,0.0044022540983606,0.0082566371681415,0.048449720670391,0.0044763278388278,0.0046244897959183,0.18706106870229,0.0044265895953757,0.0040770056551327,0.0092921092564491,0.0042649006622516
1692583711,1.0131847982023263,5.194493482645054,1.001604308193952,7.096988832397128,0.7273288434887133,14.327342381298893,7.648170755041378,0.3701668882628099,7.066868822865889,4.363094296211513,0.4220473906345567,0.9166207929665526,96997376,41132032,11284480,42057728,42356736,16297984,120336384,39055360,9703424,47996928,3047424,9043968,0.0,0.0,0.0,62.0,0.0,12.0,10.0,0.0,108.0,0.0,0.0,0,0,0.0013699540112416,0.0033673469387755,0.0346212121212121,0.0010341508136603,0.0029822222222222,0.0243099121706398,0.0020566037735849,0.000387802523461,0.0036576629477392,0.0004986095661846,0.0043622892181911,0.0096363636363636,0.0485,0.0045647490258996,0.0046106666666666,0.2122716627634659,0.0044113207547169,0.0042059967290568,0.0097467994310099,0.0042634703196347
1692583712,1.0131847982023263,5.194493482645054,1.001604308193952,7.096988832397128,0.7487026594516432,14.327342381298893,7.481906134783806,0.3701668882628099,7.066868822865889,3.485741543689348,0.4220473906345567,0.9166207929665526,96997376,41132032,11284480,42057728,42356736,16297984,120209408,39055360,9703424,47996928,3047424,9043968,0.0,0.0,0.0,80.0,0.0,2.0,4.0,0.0,178.0,0.0,0.0,0,0,0.0013699540112416,0.003392898946547,0.0347633136094674,0.001039318779289,0.0029826086956521,0.024704673301601,0.0020853658536585,0.000388004579947,0.0036576629477392,0.0010112866817155,0.0043622892181911,0.0471249999999997,0.0486094674556213,0.0045648416961938,0.0046104347826086,0.2419849785407726,0.0044170731707317,0.0042066400580551,0.0097467994310099,0.0042672686230248
