time,paymentservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,adservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,paymentservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,adservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,paymentservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,adservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,cartservice_error,checkoutservice_error,frontend_error,frontend-external_error,paymentservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,adservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,paymentservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,adservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1693321831,1.0371233947665526,4.75126417504268,1.0731844423285477,6.949637449498192,0.6301769337435471,14.48337861928776,6.880203655002011,0.4384708741151125,7.187125535495855,4.8582725204045705,0.3276023854548796,0.9295168982156932,94314496,52158464,11010048,43487232,42237952,16093184,64499712,40914944,9199616,46661632,3051520,8904704,66.0,94.0,0.0,244.0,0.0,72.0,54.0,0.0,526.0,66.0,34.0,0,0,0,0,0.001326280623608,0.0031981149510256,0.0202358490566037,0.000423828125,0.0028976744186046,0.0216638888888888,0.002078947368421,0.0003291617357001,0.0033920065699425,0.0004608788853161,0.0043365256124721,0.0049566069118462,0.0406465517241379,0.0041548377876232,0.0045795348837209,0.1045127118644074,0.0044368421052631,0.0034347352024922,0.0079628450106157,0.0041417624521072
1693321832,0.8227428224999755,4.75126417504268,1.0731844423285477,6.949637449498192,0.6301769337435471,14.48337861928776,6.880203655002011,0.4384708741151125,7.289468503977902,4.8582725204045705,0.3276023854548796,0.9295168982156932,94314496,52158464,11010048,43487232,42237952,16093184,64499712,40914944,9199616,46661632,3051520,8904704,54.0,92.0,0.0,246.0,0.0,48.0,44.0,0.0,526.0,70.0,32.0,0,0,0,0,0.0013160061760164,0.003191304347826,0.0202314814814814,0.0004207375898965,0.0028976744186046,0.0214954257565095,0.002078947368421,0.0003298140922653,0.0033901026585943,0.0004745989304812,0.0043290787442099,0.0049443478260869,0.0406355932203389,0.0041355062783863,0.0045795348837209,0.0987940379403795,0.0044368421052631,0.0034415804561884,0.0078989898989899,0.0041698564593301
1693321833,1.2052005748142858,4.75126417504268,0.9208324748630928,6.949637449498192,0.6301769337435471,14.48337861928776,6.880203655002011,0.4384708741151125,7.289468503977902,4.8582725204045705,0.3276023854548796,0.9295168982156932,93835264,52158464,11010048,43487232,42237952,16093184,64499712,40914944,9199616,46661632,3051520,8904704,68.0,114.0,2.0,364.0,4.0,62.0,64.0,2.0,610.0,70.0,36.0,0,0,0,0,0.0013160061760164,0.0031920399785829,0.0202314814814814,0.0004207375898965,0.0028976744186046,0.0214954257565095,0.002078947368421,0.0003296419554739,0.0033944929838496,0.0004745989304812,0.0043290787442099,0.0049456719614492,0.0406355932203389,0.0041355062783863,0.0045795348837209,0.0987940379403795,0.0044368421052631,0.0034389756402248,0.0079338677354709,0.0041698564593301
1693321834,1.2052005748142858,4.75126417504268,0.8070869001520572,6.949637449498192,0.6301769337435471,14.48337861928776,6.957207508096257,0.4384708741151124,7.289468503977902,4.8582725204045705,0.3276023854548796,0.9295168982156932,93835264,52158464,11190272,43487232,42237952,16093184,64499712,40914944,9199616,46661632,3051520,8904704,62.0,104.0,2.0,324.0,0.0,44.0,58.0,0.0,570.0,76.0,24.0,0,0,0,0,0.0013160061760164,0.0031920399785829,0.0202314814814814,0.0004207375898965,0.0029052132701421,0.0214945054945054,0.002078947368421,0.0003296419554739,0.0033944929838496,0.0004745989304812,0.0043290787442099,0.0049456719614492,0.0406355932203389,0.0041355062783863,0.0045810426540284,0.1048305084745768,0.0044368421052631,0.0034389756402248,0.0079338677354709,0.0041698564593301
1693321835,1.2052005748142858,4.75126417504268,0.9578182215572942,6.949637449498192,0.6301769337435471,14.48337861928776,6.957207508096257,0.4384708741151124,7.289468503977902,4.8582725204045705,0.3276023854548796,0.9295168982156932,93835264,52158464,11190272,43487232,42237952,16093184,64499712,40914944,9199616,46661632,3051520,8904704,58.0,102.0,8.0,468.0,8.0,62.0,56.0,10.0,562.0,60.0,42.0,0,0,0,0,0.0013160061760164,0.0031920399785829,0.0199849397590361,0.0004205412755504,0.0029052132701421,0.0213780487804878,0.0020133333333333,0.0003295458892842,0.0033944929838496,0.0004727801268498,0.0043290787442099,0.0049456719614492,0.0399545454545454,0.0041349832775919,0.0045810426540284,0.0987378640776698,0.0044026666666666,0.0034375281461095,0.0079338677354709,0.0041661501787842
1693321836,1.2052005748142858,4.75126417504268,0.9578182215572942,6.949637449498192,0.6301769337435471,14.48337861928776,6.957207508096257,0.413873238203276,7.289468503977902,4.8582725204045705,0.3276023854548796,0.9295168982156932,93835264,52158464,11190272,43487232,42237952,16093184,64499712,41177088,9199616,46661632,3051520,8904704,132.0,180.0,10.0,530.0,6.0,104.0,120.0,12.0,1030.0,134.0,62.0,0,0,0,0,0.0013255295429208,0.003198295033358,0.0199074074074074,0.0004266108061253,0.0029052132701421,0.0215285400658616,0.0020133333333333,0.0003309839744851,0.0033995597138139,0.0004614164904862,0.0043364548494983,0.0049569310600444,0.0397115384615384,0.004162256643456,0.0045810426540284,0.1036228813559326,0.0044026666666666,0.0034618421052631,0.007995867768595,0.0041427135678391
1693321837,1.2052005748142858,4.75126417504268,0.9578182215572942,6.949637449498192,0.6301769337435471,14.48337861928776,6.957207508096257,0.413873238203276,7.289468503977902,3.6890979845778182,0.3276023854548796,0.9295168982156932,93835264,52158464,11190272,43487232,42237952,16093184,64499712,41177088,9199616,46661632,3051520,8904704,58.0,114.0,6.0,386.0,4.0,64.0,58.0,4.0,556.0,70.0,38.0,0,0,0,0,0.0013236345074017,0.0032032868881743,0.0198982558139534,0.0004253931301062,0.0029052132701421,0.0215574632095304,0.0020133333333333,0.0003322624313605,0.0034086818422445,0.0004762407602956,0.0043300663603879,0.0049659163987138,0.0399537037037037,0.0041625147039602,0.0045810426540284,0.1082258064516123,0.0044026666666666,0.0034773991571342,0.008095703125,0.0041728018757327
1693321838,1.2052005748142858,4.75126417504268,0.9578182215572942,6.949637449498192,0.6301769337435471,14.48337861928776,6.957207508096257,0.4138732382032761,6.347608427693091,3.644251320630131,0.3276023854548796,0.9295168982156932,93835264,52158464,11190272,43487232,42237952,16093184,64499712,41177088,9199616,46657536,3051520,8904704,48.0,96.0,2.0,294.0,0.0,54.0,54.0,0.0,518.0,56.0,36.0,0,0,0,0,0.0013236345074017,0.00321121528392,0.0198982558139534,0.0004253931301062,0.0029052132701421,0.0215574632095304,0.0020133333333333,0.000332538895668,0.0034049369747899,0.0004762407602956,0.0043300663603879,0.004980187511056,0.0399537037037037,0.0041625147039602,0.0045810426540284,0.1082258064516123,0.0044026666666666,0.0034813054955603,0.0080398058252427,0.0041728018757327
1693321839,1.2052005748142858,4.75126417504268,0.9578182215572942,6.949637449498192,0.6301769337435471,14.48337861928776,6.957207508096257,0.4138732382032761,6.226117285960128,3.719317262885047,0.3276023854548796,0.9297446444021534,93835264,52158464,11190272,43487232,42237952,16093184,64499712,41177088,9199616,46657536,3051520,8904704,56.0,84.0,2.0,348.0,0.0,54.0,54.0,2.0,456.0,58.0,26.0,0,0,0,0,0.0013236345074017,0.00321121528392,0.0198982558139534,0.0004253931301062,0.0029078341013824,0.021508902616279,0.0020133333333333,0.000332538895668,0.0034049369747899,0.0004762407602956,0.0043300663603879,0.004980187511056,0.0399537037037037,0.0041625147039602,0.0045815668202764,0.0998527349228611,0.0044026666666666,0.0034813054955603,0.0080398058252427,0.0041728018757327
1693321840,1.205200574814286,3.7406460741958254,0.9578182215572942,6.693229630365607,0.6301769337435471,14.48337861928776,6.957207508096257,0.4138732382032761,6.104626144227161,3.794383205139962,0.3276023854548796,0.9297446444021534,93835264,52158464,11190272,43487232,42237952,16093184,64499712,41177088,9199616,46657536,3051520,8904704,46.0,82.0,2.0,392.0,4.0,38.0,50.0,4.0,440.0,60.0,30.0,0,0,0,0,0.0013236345074017,0.0032106007067137,0.0198011363636363,0.0004255468681366,0.002917808219178,0.0215271966527196,0.0019536423841059,0.0003325897113221,0.0034049369747899,0.0004738493723849,0.0043300663603879,0.0049790812720848,0.0399038461538461,0.004162914599112,0.0045981735159817,0.1026033057851242,0.0043907284768211,0.003482024223528,0.0080398058252427,0.0041680751173708
1693321841,1.205200574814286,4.501446861951383,0.9578182215572942,6.693229630365607,0.6301769337435471,14.48337861928776,6.957207508096257,0.4138732382032761,5.983135002494197,3.869449147394878,0.3276023854548796,0.9297446444021534,93835264,52158464,11190272,43487232,42237952,16093184,64499712,41177088,9199616,46657536,3051520,8904704,72.0,120.0,0.0,464.0,0.0,34.0,54.0,0.0,606.0,82.0,16.0,0,0,0,0,0.0013128119800332,0.0032078826764436,0.0196929824561403,0.0004218175822104,0.002917808219178,0.0214342485549132,0.0019536423841059,0.0003294410941626,0.0033862894450489,0.0004596012591815,0.0043229062673322,0.0049741888175985,0.03953125,0.0041447428571428,0.0045981735159817,0.0994227994227994,0.0043907284768211,0.0034382896266632,0.0078811040339702,0.0041386163522012
1693321842,1.205200574814286,4.501446861951383,0.9578182215572942,6.75204877970098,0.6582006752971904,14.48337861928776,6.957207508096257,0.4138732382032761,5.861643860761231,4.503956535294925,0.3276023854548796,0.9297446444021534,93835264,52158464,11190272,43061248,42237952,16093184,64499712,41177088,9199616,46657536,3051520,8904704,0.0,0.0,0.0,78.0,0.0,4.0,4.0,0.0,60.0,0.0,0.0,0,0,0,0,0.0012943280531425,0.0032017929337317,0.019715909090909,0.0004179670935459,0.002917808219178,0.0213120261888352,0.0019536423841059,0.0003299286640726,0.0033823452598589,0.0004743186582809,0.0043144609095554,0.0049632272807171,0.0395999999999999,0.0041369003690036,0.0045981735159817,0.0986286919831224,0.0043907284768211,0.0034430379746835,0.007826844262295,0.004169014084507
1693321843,1.205200574814286,4.501446861951383,0.9578182215572943,6.75204877970098,0.6582006752971904,14.48337861928776,6.957207508096257,0.4138732382032761,7.133514655217338,4.503956535294925,0.3262264113970977,0.9297446444021534,93835264,52158464,11190272,43061248,42237952,16093184,64499712,41177088,9838592,46657536,3051520,8904704,84.0,112.0,8.0,454.0,8.0,96.0,78.0,8.0,746.0,86.0,54.0,0,0,0,0,0.0012943280531425,0.0032038980118712,0.019715909090909,0.0004179670935459,0.002917808219178,0.0213120261888352,0.0019536423841059,0.0003297123132457,0.003398259933878,0.0004742034055284,0.0043144609095554,0.0049670164213682,0.0395999999999999,0.0041369003690036,0.0045981735159817,0.0986286919831224,0.0043907284768211,0.0034397361425182,0.0080360713434766,0.0041687835084876
1693321844,1.205200574814286,4.501446861951383,0.9578182215572943,6.75204877970098,0.6582006752971904,14.48337861928776,6.957207508096257,0.4138732382032761,7.133514655217338,4.503956535294925,0.3262264113970977,0.9297446444021534,93835264,52158464,11190272,43061248,42237952,16093184,64499712,41177088,9838592,46657536,3051520,8904704,25.187,56.463,1.898,149.626,0.0,33.531,30.361,0.0,412.111,59.899,27.385,0,0,0,0,0.0012944366119097,0.0032039007092198,0.019715909090909,0.0004179743676072,0.0029171083318948,0.0213553490847919,0.0019536423841059,0.0003297283894102,0.0033983095615425,0.0004743186582809,0.0043144828963044,0.0049670212765957,0.0395999999999999,0.0041369261014289,0.0045981758522971,0.1009491653049592,0.0043907284768211,0.0034400149309443,0.0080364372469635,0.004169014084507
1693321845,1.205200574814286,4.501446861951383,0.9786668192519046,6.75204877970098,0.5509852702969056,14.48337861928776,6.806656636612544,0.4138732382032761,7.133514655217338,4.503956535294925,0.3262264113970977,0.9297446444021534,93835264,52158464,10928128,43061248,42237952,16093184,64499712,41177088,9838592,46657536,3051520,8904704,76.0,110.209,4.0,392.0,4.0,74.0,62.0,4.0,698.0,84.0,26.032,0,0,0,0,0.0012935952602948,0.0032038986157965,0.0198275545142955,0.0004180568784704,0.0029170506912442,0.0214272913689625,0.0019536423841059,0.0003297872916116,0.003398276081495,0.0004694624412016,0.0043143124947121,0.0049670175084338,0.0399998909416982,0.0041371305777236,0.0045981566820276,0.1265445801685989,0.0043907284768211,0.0034409104151896,0.0080361904124001,0.0041591368523579
1693321846,1.205200574814286,4.501446861951383,0.9786668192519046,6.75204877970098,0.6604627030024538,14.48337861928776,6.806656636612544,0.3330874864052475,6.841849252293347,4.503956535294925,0.3262264113970977,0.9297446444021534,93835264,52158464,10928128,43061248,42237952,16093184,64499712,41177088,9838592,46657536,3051520,8904704,84.0,102.0,0.0,328.0,0.0,52.0,54.0,0.0,598.0,80.0,18.0,0,0,0,0,0.0013131593559133,0.0032087181381603,0.0198660714285714,0.0004250281848928,0.0029170506912442,0.0215964076246334,0.0019536423841059,0.0003329123239716,0.0034005509641873,0.0004562306900102,0.0043230427540255,0.0049756926486885,0.0401470588235294,0.0041649978965082,0.0045981566820276,0.1390671641791042,0.0043907284768211,0.00348821842663,0.0081121794871794,0.0041307402760351
1693321847,1.205200574814286,3.766229297194581,0.9786668192519046,6.75204877970098,0.6604627030024538,11.995993093714974,5.672185502774467,0.397789626634054,6.841849252293347,4.503956535294925,0.3214300448847643,0.9297446444021534,93835264,52158464,10928128,43061248,42237952,16093184,64499712,41177088,9838592,46657536,3051520,8904704,56.0,102.0,8.0,424.0,12.0,68.0,54.0,10.0,538.0,60.0,46.0,0,0,0,0,0.0013302938196555,0.003215927311598,0.019985465116279,0.0004283784961226,0.0029170506912442,0.021610779494382,0.0019536423841059,0.0003350844386181,0.0034130434782608,0.0004690061475409,0.004321175278622,0.0049886691608765,0.0405,0.004175909148909,0.0045981566820276,0.151539792387543,0.0043907284768211,0.0035385837978887,0.0081942800788954,0.0041581668625146
1693321848,1.1774182052682796,3.691205182828725,0.9786668192519046,6.75204877970098,0.6604627030024538,11.760657567883865,6.855653300433065,0.397789626634054,6.841849252293347,4.503956535294925,0.3214300448847643,0.9297446444021534,93835264,52158464,10928128,43061248,42237952,16093184,64499712,41177088,9838592,46657536,3051520,8904704,58.0,106.0,0.0,288.0,0.0,42.0,50.0,0.0,588.0,74.0,24.0,0,0,0,0,0.0013302938196555,0.0032171897289586,0.019985465116279,0.0004283784961226,0.0029170506912442,0.021610779494382,0.0019536423841059,0.0003350747995064,0.0034137931034482,0.0004690061475409,0.004321175278622,0.0049909415121255,0.0405,0.004175909148909,0.0045981566820276,0.151539792387543,0.0043907284768211,0.0035384578884934,0.0081988188976377,0.0041581668625146
1693321849,1.1610331911767595,4.5332786462228825,0.9786668192519046,6.75204877970098,0.6604627030024538,14.34432003177906,6.855653300433065,0.397789626634054,6.841849252293347,4.503956535294925,0.3214300448847643,0.9297446444021534,93835264,52170752,10928128,43061248,42237952,15958016,64499712,41177088,9838592,46657536,3051520,8904704,90.0,128.0,0.0,430.0,0.0,62.0,64.0,0.0,680.0,88.0,16.0,0,0,0,0,0.0013302938196555,0.0032171897289586,0.019985465116279,0.0004283784961226,0.0029238095238095,0.0216993343195266,0.0019536423841059,0.0003350747995064,0.0034137931034482,0.0004690061475409,0.004321175278622,0.0049909415121255,0.0405,0.004175909148909,0.0046,0.1663321799307961,0.0043907284768211,0.0035384578884934,0.0081988188976377,0.0041581668625146
1693321850,1.1610331911767595,4.5332786462228825,0.9786668192519046,6.75204877970098,0.6604627030024538,14.34432003177906,6.855653300433065,0.397789626634054,6.841849252293347,4.503956535294925,0.3214300448847643,0.9297446444021534,93835264,52170752,10928128,43061248,42237952,15958016,64499712,41177088,9838592,46657536,3051520,8904704,68.0,98.0,2.0,340.0,0.0,60.0,50.0,2.0,580.0,80.0,24.0,0,0,0,0,0.0013302938196555,0.0032178960528665,0.0201656626506024,0.0004287583980455,0.0029252336448598,0.0215055924501922,0.0019795918367346,0.0003351332587649,0.0034137931034482,0.0004931895573212,0.004321175278622,0.0049922128951598,0.0410087719298245,0.0041770495983679,0.0046,0.152603448275862,0.0043959183673469,0.0035392624214395,0.0081988188976377,0.0042037514654161
1693321851,1.1610331911767595,4.5332786462228825,0.9174872193317412,6.75204877970098,0.6604627030024538,14.34432003177906,6.855653300433065,0.397789626634054,6.841849252293347,4.503956535294925,0.3214300448847643,0.9297446444021534,93835264,52170752,10928128,43061248,42237952,15958016,64499712,41177088,9838592,46657536,3051520,8904704,48.0,62.0,4.0,128.0,8.0,26.0,28.0,6.0,386.0,56.0,12.0,0,0,0,0,0.001332778702163,0.0032267539756782,0.0201751592356687,0.0004320105820105,0.0029252336448598,0.0215162884333821,0.0019795918367346,0.0003352391900613,0.0034200557103064,0.0004612937433722,0.0043251247920133,0.0056055555555555,0.0410648148148148,0.0041980606732234,0.0046,0.167603448275862,0.0043959183673469,0.0035461089735633,0.0083153526970954,0.0041424968474148
1693321852,1.1610331911767595,4.5332786462228825,0.9174872193317412,6.75204877970098,0.6604627030024538,14.34432003177906,6.855653300433065,0.397789626634054,6.841849252293347,4.503956535294925,0.3214300448847643,0.7195992747143426,93835264,52170752,10928128,43061248,42237952,15958016,64499712,41177088,9838592,46657536,3051520,8904704,60.0,102.0,6.0,278.0,8.0,52.0,42.0,8.0,548.0,68.0,32.0,0,0,0,0,0.0013105209397344,0.0032184692777578,0.0202314814814814,0.0004260996683539,0.0029252336448598,0.0213566227461858,0.0019795918367346,0.0003339773963026,0.0034118431581755,0.0004707894736842,0.0043160367722165,0.004993244699964,0.0411842105263157,0.0041704106749578,0.0046,0.1545689655172413,0.0043959183673469,0.0035248031019023,0.0082118473895582,0.0041621556886227
1693321853,1.1610331911767595,4.5332786462228825,0.9174872193317412,6.79184277885057,0.6604627030024538,14.34432003177906,6.855653300433065,0.397789626634054,6.841849252293347,3.842725671952128,0.3214300448847643,0.7345953001116322,93835264,52170752,10928128,43626496,42237952,15958016,64499712,41177088,9838592,46657536,3051520,8904704,86.0,158.0,8.0,446.0,4.0,82.0,82.0,4.0,898.0,118.0,50.0,0,0,0,0,0.0013105209397344,0.0032206946454413,0.0202314814814814,0.0004260996683539,0.0029252336448598,0.0213566227461858,0.0019795918367346,0.0003338317539226,0.0034154382203162,0.0004707894736842,0.0043160367722165,0.0049972503617945,0.0411842105263157,0.0041704106749578,0.0046,0.1545689655172413,0.0043959183673469,0.0035234579893152,0.008244,0.0041621556886227
1693321854,1.1610331911767595,4.5332786462228825,0.9174872193317412,6.79184277885057,0.6604627030024538,14.34432003177906,6.855653300433065,0.3486230707427806,6.841849252293347,4.4621516326531125,0.3214300448847643,0.6152569300000011,93835264,52170752,10928128,43626496,42237952,15958016,64499712,41472000,9838592,46657536,3051520,8904704,64.0,100.0,8.0,330.0,12.0,66.0,54.0,10.0,584.0,68.0,42.0,0,0,0,0,0.0013105209397344,0.0032206946454413,0.0202314814814814,0.0004260996683539,0.0029195979899497,0.0212865391555395,0.0019795918367346,0.0003338317539226,0.0034154382203162,0.0004707894736842,0.0043160367722165,0.0049972503617945,0.0411842105263157,0.0041704106749578,0.0046,0.1703448275862071,0.0043959183673469,0.0035234579893152,0.008244,0.0041621556886227
1693321855,1.1610331911767595,4.5332786462228825,0.9174872193317412,6.79184277885057,0.6604627030024538,14.34432003177906,6.855653300433065,0.3486230707427806,6.841849252293347,4.4621516326531125,0.3214300448847643,0.6152569300000011,93835264,52170752,10928128,43626496,42237952,15958016,64499712,41472000,9838592,46657536,3051520,8904704,74.0,120.0,0.0,442.0,0.0,52.0,66.0,0.0,784.0,110.0,42.0,0,0,0,0,0.0013105209397344,0.003220050669562,0.0201388888888888,0.0004259493670886,0.0029047619047619,0.0212191358024691,0.0019861111111111,0.0003337994794701,0.0034154382203162,0.0004994054696789,0.0043160367722165,0.0049960912052117,0.0409545454545454,0.0041704760669347,0.0045961904761904,0.1558620689655172,0.0043972222222222,0.0035230470173733,0.008244,0.004214371257485
1693321856,1.1610331911767595,4.5332786462228825,0.9174872193317412,5.910299252948106,0.6474154586034592,14.34432003177906,6.855653300433065,0.3486230707427806,6.841849252293347,4.4621516326531125,0.3214300448847643,0.7354350775338805,93835264,52170752,10928128,43626496,42237952,15958016,64499712,41472000,9838592,46657536,3051520,8904704,64.0,124.0,4.0,346.0,4.0,60.0,64.0,2.0,692.0,88.0,38.0,0,0,0,0,0.0013301516002245,0.0032272382397572,0.0200657894736842,0.0004285992028774,0.0029047619047619,0.0211669642857142,0.0019861111111111,0.000338108851726,0.0034160583941605,0.0004644808743169,0.0043253228523301,0.0057256097560975,0.0407999999999999,0.0041925693055158,0.0045961904761904,0.1718448275862072,0.0043972222222222,0.0035908205128205,0.0083336909871244,0.0041498079385403
1693321857,1.1610331911767595,4.5332786462228825,0.9777105452334692,6.914607591063454,0.6474154586034592,14.34432003177906,6.855653300433065,0.3486230707427806,6.841849252293347,3.55516959105813,0.3214300448847643,0.7204390521365909,93835264,52170752,11190272,43626496,42237952,15958016,64499712,41472000,9838592,46657536,3051520,8904704,54.0,76.0,2.0,186.0,4.0,56.0,38.0,2.0,508.0,66.0,30.0,0,0,0,0,0.0013110195674562,0.003220130340333,0.0201552795031055,0.0004243551368958,0.0029047619047619,0.021069369063772,0.0019861111111111,0.0003324101594163,0.0034027666932694,0.0004801414581066,0.0043165808444902,0.0049962346125995,0.0409999999999999,0.0041671862615587,0.0045961904761904,0.1567413793103449,0.0043972222222222,0.0035038329238329,0.0081680497925311,0.0041805225653206
1693321858,1.1610331911767595,4.500954597783886,0.9777105452334692,6.914607591063454,0.6320010526530155,14.34432003177906,6.855653300433065,0.3486230707427806,6.7931039009350656,3.627826385136692,0.3214300448847643,0.7054430267393011,93835264,52170752,11190272,43626496,42237952,15958016,64499712,41472000,9838592,46657536,3051520,8904704,58.0,117.259,2.0,285.411,4.0,48.0,60.0,2.0,665.176,89.97,32.842,0,0,0,0,0.0013110195674562,0.0032184517721587,0.0201552795031055,0.000424379526388,0.0029047619047619,0.021069369063772,0.0019861111111111,0.0003324700406126,0.0034003703765913,0.0004802732697772,0.0043165808444902,0.0049932131898858,0.0409999999999999,0.0041672671807246,0.0045961904761904,0.1567413793103449,0.0043972222222222,0.0035047101993995,0.0081517617484675,0.0041807728674305
1693321859,1.1610331911767595,4.500954597783886,0.9777105452334692,6.914607591063454,0.6320010526530158,14.34432003177906,6.855653300433065,0.3486230707427806,6.7931039009350656,3.700483179215255,0.2736146471244482,0.9197430306230148,93835264,52170752,11190272,43626496,42237952,15958016,64499712,41472000,9838592,46657536,3051520,8904704,69.172,118.307,4.401,294.916,6.348,54.674,57.026,4.384,610.293,78.914,32.911,0,0,0,0,0.0013102701785844,0.0032184432826358,0.0201552132642069,0.0004243309037425,0.0029231484932235,0.0209531796106273,0.001986072416246,0.0003324666443826,0.0034003444583372,0.0004801788283753,0.0043164289902832,0.0049931979087445,0.0409998281545478,0.0041671049120344,0.0046000249961407,0.1430886884320753,0.0043972144832492,0.0035046456065972,0.0081515593258526,0.0041805922637508
1693321860,1.1291524727696685,4.500954597783886,0.9777105452334692,6.914607591063454,0.6320010526530158,14.34432003177906,6.750157784479094,0.3486230707427806,5.685346786889667,3.7731399732938167,0.1974613425000005,0.9197430306230148,93835264,52170752,11190272,43626496,42237952,15958016,64499712,41472000,9838592,46657536,3051520,8904704,49.564,109.053,2.114,283.042,0.0,39.171,48.626,2.0,677.393,92.709,29.889,0,0,0,0,0.0013110195674562,0.003218122626153,0.0202358490566037,0.0004243397887323,0.0029227053140096,0.0209532193158953,0.0019790209790209,0.0003325290506891,0.00340031855588,0.0004947613504074,0.0043165808444902,0.0049926207270754,0.0412053571428571,0.0041671334214002,0.0046,0.1430839416058397,0.0043958041958041,0.0035055085265611,0.0081513569937369,0.0042066905615292
1693321861,1.1291524727696685,4.500954597783886,0.7760683174087006,6.914607591063457,0.6320010526530158,14.34432003177906,6.750157784479094,0.3486230707427806,5.572128388540749,4.359407644713735,0.2727476844035493,0.9197430306230148,93835264,52170752,11190272,43626496,42237952,15958016,64499712,41472000,9838592,46657536,3051520,8904704,54.0,78.0,4.0,264.0,4.0,42.0,46.0,4.0,486.0,58.0,24.0,0,0,0,0,0.0012913165266106,0.0032083021690351,0.0203311258278145,0.0004190788233075,0.0029227053140096,0.0208045580110497,0.0019790209790209,0.0003314443475733,0.003380351262349,0.0004589077412513,0.0042977030812324,0.0049749439042632,0.0414545454545454,0.0041499635089767,0.0046,0.1271084337349398,0.0043958041958041,0.003498577181208,0.0080434272300469,0.0041372448979591
1693321862,1.1291524727696685,4.500954597783886,0.7918139541089417,6.914607591063457,0.6320010526530158,14.34432003177906,6.750157784479094,0.3486230707427806,7.178312642199396,4.359407644713735,0.278251549102579,0.9197430306230148,93835264,52170752,11190272,43626496,42237952,15958016,64499712,41472000,9179136,46657536,3051520,8904704,76.0,130.0,0.0,426.0,0.0,60.0,74.0,0.0,702.0,90.0,32.0,0,0,0,0,0.0012796035472091,0.0032032739701385,0.0203548387096774,0.0004172630476522,0.0029227053140096,0.0207287883790029,0.0019790209790209,0.0003269529621347,0.0033706036745406,0.0004715789473684,0.0042976525821596,0.0049658931462493,0.0414912280701754,0.0041346227186052,0.0046,0.1125903614457834,0.0043958041958041,0.0034190599507963,0.0078974943052391,0.0041637231503579
1693321863,1.1291524727696685,4.500954597783886,0.8075595908091828,6.914607591063457,0.6320010526530158,14.547757517561784,6.750157784479094,0.3486230707427806,7.178312642199396,4.359407644713735,0.2837554138016088,0.9197430306230148,93835264,52170752,11190272,43626496,42237952,15958016,64499712,41472000,9179136,46657536,3051520,8904704,74.0,120.0,2.0,304.0,0.0,68.0,64.0,2.0,734.0,96.0,36.0,0,0,0,0,0.0012796035472091,0.0031891795055535,0.0203548387096774,0.0004172630476522,0.0029227053140096,0.0207287883790029,0.0019790209790209,0.000326886631543,0.0033564149464332,0.0004715789473684,0.0042976525821596,0.0049405231099964,0.0414912280701754,0.0041346227186052,0.0046,0.1125903614457834,0.0043958041958041,0.0034176752624076,0.0077511904761904,0.0041637231503579
1693321864,1.1291524727696685,4.500954597783886,0.9447382020144666,6.914607591063457,0.6320010526530158,14.547757517561784,6.750157784479094,0.3147072943553023,7.178312642199396,4.359407644713735,0.3302318819417819,0.9197430306230148,93835264,52170752,11190272,43626496,42237952,15958016,64499712,41472000,9179136,46657536,3051520,8904704,56.0,88.0,6.0,302.0,4.0,58.0,50.0,4.0,588.0,64.0,34.0,0,0,0,0,0.0012796035472091,0.0031891795055535,0.0203548387096774,0.0004172630476522,0.0029384615384615,0.0206209262435677,0.0019790209790209,0.000326886631543,0.0033564149464332,0.0004715789473684,0.0042976525821596,0.0049405231099964,0.0414912280701754,0.0041346227186052,0.0046041025641025,0.1121757322175729,0.0043958041958041,0.0034176752624076,0.0077511904761904,0.0041637231503579
1693321865,1.129152472769669,4.81037643461809,0.9447382020144666,6.914607591063457,0.6320010526530158,14.547757517561784,6.788656825760493,0.3147072943553023,7.178312642199396,4.359407644713735,0.3302318819417819,0.9197430306230148,93835264,52178944,11190272,43626496,42237952,15958016,64499712,41472000,9179136,46657536,3051520,8904704,52.0,76.0,2.0,292.0,4.0,42.0,40.0,4.0,440.0,58.0,16.0,0,0,0,0,0.0012796035472091,0.0031891940405672,0.0203311258278145,0.0004176434569629,0.0029274611398963,0.0206301550643352,0.0019323308270676,0.0003269077599939,0.0033564149464332,0.0004924506387921,0.0042976525821596,0.004940549273021,0.0414545454545454,0.0041360392263688,0.0046020725388601,0.0996393442622951,0.0043864661654135,0.0034180969665543,0.0077511904761904,0.0042028880866425
