time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1702354628,2.027971674253963,7.722252523928175,1.3169904846204952,10.884374468406849,0.9911618499926858,17.910526431815168,10.31972667599263,0.47788785563021496,8.72528672856359,7.071632562588968,0.5745139574023554,1.0762852938471554,95248384,53153792,10862592,75694080,42049536,16134144,56020992,35184640,9220096,44797952,3010560,8798208,76,130,4,422.843,4,66,96,4,600,118,46,0,0.0033431671753136652,0.004141479099678457,0.048102817189994,0.003330979247940539,0.0031435897435897436,0.09147398843930635,0.003099009900990099,0.002702351571594878,0.007885098367517789,0.00243308395677473,0.00719515011547344,0.018879032258064504,0.09685185185185184,0.0084440709422325,0.004858461538461539,0.38722030981067146,0.004778217821782178,0.006499692212988615,0.02417643312101909,0.004710058187863675
1702354629,2.027971674253963,7.722252523928175,1.3169904846204952,10.884374468406849,0.9911618499926858,17.910526431815168,10.31972667599263,0.47788785563021496,8.72528672856359,7.071632562588968,0.5714361223131421,1.0762852938471554,95248384,53153792,10862592,75694080,42049536,16134144,56020992,35184640,9220096,44797952,3014656,8798208,56,118,4,380,8,66,50,4,582,84,40,0,0.0033431596407365338,0.004141479099678457,0.048102817189994,0.00333096926713948,0.0031435897435897436,0.09147398843930635,0.003099009900990099,0.002702351571594878,0.007885098367517789,0.00243308395677473,0.007195079705059451,0.018879032258064504,0.09685185185185184,0.00844402456306094,0.004858461538461539,0.38722030981067146,0.004778217821782178,0.006499692212988615,0.02417643312101909,0.004710058187863675
1702354630,2.027971674253963,7.722252523928175,1.3169904846204952,11.178335647295551,0.9911618499926858,17.87440463719527,10.426183062638547,0.47788785563021496,8.72528672856359,7.071632562588968,0.5714361223131421,0.9102264317320264,95248384,53153792,10862592,75694080,42049536,16412672,56020992,35184640,9220096,44797952,3014656,8798208,64,114,4,420,4,74,62,4,658,74,38,0,0.0033100929614873834,0.004103594080338266,0.047478251195710953,0.0033135453797641904,0.0031435897435897436,0.09099616858237547,0.0031,0.0026743696517640596,0.007825729551993423,0.0024141914191419147,0.006795893719806764,0.01426446280991734,0.09743421052631578,0.008160364145658267,0.004858461538461539,0.3535519125683058,0.0047799999999999995,0.006000163719711848,0.02325954198473283,0.004667656765676568
1702354631,2.027971674253963,7.722252523928175,1.3169904846204952,11.178335647295551,0.9911618499926858,17.87440463719527,10.60965159885482,0.47788785563021496,8.72528672856359,7.071632562588968,0.5714361223131421,1.0514377589512218,95248384,53153792,10862592,75694080,42049536,16412672,56201216,35184640,9220096,44797952,3014656,8798208,14,58,0,168,0,12,6,0,224,14,4,0,0.0033053645116918845,0.004042443903757773,0.04736860994335056,0.0032912371134020623,0.003155440414507772,0.09099616858237547,0.0031111111111111114,0.0026673120627028297,0.007825552372058566,0.0024130660572361027,0.006764102564102562,0.009936008676789591,0.09746666666666666,0.007974735322425418,0.004879792746113989,0.3535519125683058,0.0048000000000000004,0.006016061502057738,0.023259435263462403,0.004667716961993951
1702354632,2.027971674253963,7.559016739614544,1.3169904846204952,11.178335647295551,0.9911618499926858,17.87440463719527,10.60965159885482,0.4880920398009954,8.72528672856359,7.071632562588968,0.5714361223131421,0.8688293061653684,95248384,53161984,10862592,75694080,42049536,16412672,56201216,35184640,9220096,44797952,3014656,8798208,58,72,0,298,0,48,32,0,482,50,20,0,0.0032960481394363663,0.004038282462493534,0.04736860994335056,0.0032912371134020623,0.0031675392670157065,0.09099616858237547,0.0031111111111111114,0.0026392807745504836,0.007741771637545714,0.0024043261231281197,0.006654859954706132,0.009977910238429172,0.09746666666666666,0.007974735322425418,0.004901570680628272,0.3535519125683058,0.0048000000000000004,0.005838479809976244,0.022470703125000022,0.004667221297836938
1702354633,2.027971674253963,7.559016739614544,1.3169904846204952,11.178335647295551,0.9911618499926858,15.086815494937714,10.60965159885482,0.4880920398009954,8.72528672856359,7.071632562588968,0.5714361223131421,1.1193768714406038,95248384,53161984,10862592,75694080,42049536,16412672,56201216,35184640,9220096,44797952,3014656,8519680,62,122,8,326,8,58,60,8,772,100,52,0,0.0032960526315789474,0.004038282462493534,0.04736860994335056,0.0032912371134020623,0.0031675392670157065,0.09006550218340613,0.0031111111111111114,0.0026392807745504836,0.007741771637545714,0.0024043261231281197,0.006654911838790932,0.009977910238429172,0.09746666666666666,0.007974735322425418,0.004901570680628272,0.31519047619047624,0.0048000000000000004,0.005838479809976244,0.022470703125000022,0.004667221297836938
1702354634,2.0897556177650176,7.559016739614544,1.3169904846204952,11.178335647295551,0.8479334562140203,15.389551843909235,10.60965159885482,0.4880920398009954,8.72528672856359,7.071632562588968,0.5714361223131421,1.1193768714406038,95027200,53161984,10862592,75694080,42049536,16412672,56201216,35184640,9220096,44797952,3014656,8519680,50.413,106,8,348,10,76,42,8,640,78,51.106,0,0.0032960526315789474,0.004038282462493534,0.04736860994335056,0.0032912371134020623,0.0031675392670157065,0.09006550218340613,0.0031111111111111114,0.0026392807745504836,0.007741771637545714,0.0024043261231281197,0.006654911838790932,0.009977910238429172,0.09746666666666666,0.007974735322425418,0.004901570680628272,0.31519047619047624,0.0048000000000000004,0.005838479809976244,0.022470703125000022,0.004667221297836938
1702354635,2.0897556177650176,7.559016739614544,1.3169904846204952,11.178335647295551,0.8314140920474756,15.69228819288076,10.60965159885482,0.4880920398009954,8.72528672856359,7.071632562588968,0.5714361223131421,1.1193768714406038,95027200,53161984,10862592,75694080,42049536,16412672,56201216,35184640,9220096,44797952,3014656,8519680,84,120,4,352,4,56,88,4,646,122,35.561,0,0.0032584069623906127,0.003974567650050865,0.04706542621387377,0.003243944636678201,0.0031675392670157065,0.08764437689969605,0.0031139896373056993,0.002602118893466745,0.007651966626936829,0.00239469882836287,0.0061538188922913165,0.009767908309455588,0.0962,0.007387254901960789,0.004901570680628272,0.25260532150776066,0.0048051813471502594,0.005038319141058863,0.021392712550607294,0.00464305981531675
1702354636,2.0897556177650176,7.559016739614544,1.3169904846204952,11.38903861373772,0.8148947278809308,18.16418093829141,10.60965159885482,0.4880920398009954,8.72528672856359,7.071632562588968,0.5714361223131421,1.1193768714406038,95027200,53161984,10862592,72781824,42049536,16412672,56201216,35184640,9220096,44797952,3014656,8519680,82.145,112,4,418.884,4,58,68,4,626,84,30,0,0.0032617014007516225,0.003945368171021378,0.046710762429188195,0.0032319052687599784,0.0031489361702127655,0.08764437689969605,0.0031058201058201057,0.0026042912750403493,0.007651966626936829,0.002391812865497076,0.006226190476190473,0.009583643122676583,0.09569444444444444,0.007186333837619771,0.004868085106382978,0.25260532150776066,0.004790476190476191,0.005114911606456572,0.021392712550607294,0.004649456975772765
1702354637,2.0897556177650176,7.559016739614544,1.3169904846204952,11.38903861373772,0.9368368520774112,18.16418093829141,10.60965159885482,0.4976415187669472,8.725286728563592,7.071632562588968,0.5714361223131421,1.1193768714406038,95027200,53161984,10862592,72781824,42053632,16412672,56201216,35000320,9220096,44797952,3014656,8519680,56,128,8,386,6,52,80,8,494,70,36,0,0.0032620373403209955,0.0039589665653495445,0.046710762429188195,0.0032319052687599784,0.0031521739130434784,0.08764437689969605,0.0031058201058201057,0.002562745635682296,0.0075684523809523814,0.0023685106382978723,0.006224576271186444,0.009704888569374553,0.09569444444444444,0.007186333837619771,0.004873913043478261,0.25260532150776066,0.004790476190476191,0.004988703043597479,0.020705020920502113,0.004648
1702354638,2.0897556177650176,7.559016739614544,1.2283672074088026,11.38903861373772,0.7404401406810703,18.16418093829141,10.60965159885482,0.4976415187669472,7.134344058223739,5.960463009344607,0.5785351889118776,1.1193768714406038,95027200,53161984,10862592,72781824,42053632,16412672,56201216,35000320,9220096,44797952,3014656,8519680,70,124,8,456,10,66,64,8,726,90,56,0,0.0032620373403209955,0.0039589665653495445,0.046710762429188195,0.0032319052687599784,0.0031521739130434784,0.08712529976019187,0.0031058201058201057,0.002562745635682296,0.0075684523809523814,0.0023685106382978723,0.006224576271186444,0.009704888569374553,0.09569444444444444,0.007186333837619771,0.004873913043478261,0.24713491295938103,0.004790476190476191,0.004988703043597479,0.020705020920502113,0.004648
1702354639,2.0897556177650176,7.559016739614544,1.354022988505753,11.38903861373772,0.7561023788526617,18.16418093829141,10.60965159885482,0.4976415187669472,7.280527650925643,7.066521821273422,0.5785351889118776,1.1193768714406038,95027200,53161984,11046912,72781824,42053632,16412672,56201216,35000320,9220096,44797952,3014656,8519680,78,120,4,344,6,64,54,2,702,86,28,0,0.0032620373403209955,0.0039589665653495445,0.046710762429188195,0.0032319052687599784,0.0031521739130434784,0.08712529976019187,0.0031058201058201057,0.002562745635682296,0.0075684523809523814,0.0023685106382978723,0.006224576271186444,0.009704888569374553,0.09569444444444444,0.007186333837619771,0.004873913043478261,0.24713491295938103,0.004790476190476191,0.004988703043597479,0.020705020920502113,0.004648
1702354640,2.0897556177650176,7.701383699346696,1.354022988505753,11.38903861373772,0.7717646170242531,18.16418093829141,10.60965159885482,0.4976415187669472,7.426711243627547,7.066521821273422,0.5785351889118776,1.1193768714406038,95027200,53161984,11046912,72781824,42053632,16412672,56201216,35000320,9220096,44797952,3014656,8519680,58,72,0,364,2,54,40,0,480,48,20,0,0.0032744715447154465,0.003986051230027898,0.046601121176827805,0.0032459016393442622,0.0031521739130434784,0.08838700059630293,0.0031047120418848163,0.002570437542507368,0.007585934413275385,0.0023774385072095,0.006398123324396781,0.009758778089887642,0.09635714285714286,0.007306660277910879,0.004873913043478261,0.24808435438265786,0.0047884816753926696,0.004993470868283836,0.020851239669421484,0.004660050890585242
1702354641,1.9883080470613237,7.701383699346696,1.354022988505753,11.38903861373772,0.7874268551958447,18.16418093829141,9.098615639852156,0.4976415187669472,8.771015562114261,7.066521821273422,0.5746342508300328,1.1193768714406038,95027200,53161984,11046912,72781824,42053632,16412672,56201216,35000320,9220096,44797952,3010560,8519680,59.833,88,0,236,0,46,48,0,490,72,12,0,0.003288819348232662,0.004029427501337613,0.04707228791390905,0.003245060319530485,0.0031648351648351646,0.08838700059630293,0.0030942408376963344,0.0026299767981438514,0.007585934413275385,0.0023775510204081638,0.006571115773353904,0.00983202846975089,0.0971830985915493,0.007271202683277428,0.004896703296703297,0.24808435438265786,0.004769633507853402,0.005141340782122904,0.020851239669421484,0.004663265306122449
1702354642,1.9883080470613237,7.701383699346695,1.354022988505753,11.38903861373772,0.8030890933674361,18.16418093829141,10.834533650039534,0.4976415187669472,8.771015562114261,7.066521821273422,0.5746342508300328,1.2085822792380594,95027200,53161984,11046912,72781824,42053632,16412672,56201216,35000320,9220096,44797952,3010560,8519680,54,90,8,238,8,42,48,8,526,74,32,0,0.0032765803048796396,0.004002536783358702,0.04707228791390905,0.003245060319530485,0.003154696132596685,0.08838700059630293,0.0030942408376963344,0.0025767496392496395,0.00758487958941966,0.0024032121724429415,0.0064308347182856366,0.009756701030927836,0.0971830985915493,0.007271202683277428,0.004878453038674033,0.24808435438265786,0.004769633507853402,0.004995725108225108,0.02095498614958448,0.004672696534234996
1702354643,1.9883080470613237,7.701383699346695,1.354022988505753,11.38903861373772,0.9397342902954855,18.16418093829141,10.834533650039534,0.4976415187669472,7.44366854038097,7.066521821273422,0.5746342508300328,1.2085822792380594,95027200,53161984,11046912,72781824,42053632,16412672,56201216,35000320,9220096,44797952,3010560,8519680,0,94,0,106,0,12,8,0,74,6,0,0,0.0032765957446808506,0.004002536783358702,0.04707228791390905,0.003245060319530485,0.003154696132596685,0.0878978978978979,0.0030942408376963344,0.0025767256085352094,0.007585077637133007,0.0024033736948840066,0.006431034482758624,0.009756701030927836,0.0971830985915493,0.007271202683277428,0.004878453038674033,0.2484626436781609,0.004769633507853402,0.004995729562885481,0.020955391441140975,0.004672747394739375
1702354644,1.9883080470613237,7.701383699346695,1.354022988505753,11.38903861373772,0.9397342902954855,17.83888104351713,10.834533650039534,0.4976415187669472,7.297484947679066,7.066521821273422,0.5746342508300328,1.2085822792380594,95027200,53161984,11046912,72781824,42053632,17350656,56201216,35000320,9220096,44797952,3010560,8519680,78,80,0,274,0,96,24,0,564,16,12,0,0.0032765899549798538,0.004002536783358702,0.04707228791390905,0.003245060319530485,0.003154694946498035,0.0878978978978979,0.0030942408376963344,0.0025767496392496395,0.00758487958941966,0.0024032121724429415,0.006430959575940518,0.009756701030927836,0.0971830985915493,0.007271202683277428,0.004878450903696463,0.2484626436781609,0.004769633507853402,0.004995725108225108,0.02095498614958448,0.004672696534234996
1702354645,1.9883080470613237,7.701383699346695,1.354022988505753,11.38903861373772,0.9397342902954855,17.83888104351713,10.663580699409286,0.4976415187669472,7.151301354977162,7.066521821273422,0.5746342508300328,1.2085822792380594,95027200,53161984,11046912,72781824,42053632,17350656,56418304,35000320,9220096,44797952,3010560,8519680,76,154,16,466,14,90,72,16,916,98,84,0,0.0033130549161460047,0.004063049095607236,0.047106700711412146,0.003274642738451312,0.003154696132596685,0.08848383160463698,0.0030962566844919786,0.0026037276775467103,0.007645933977455716,0.0024261460101867574,0.006901459854014604,0.01083463035019456,0.09746376811594203,0.007762421611191509,0.004878453038674033,0.29852941176470577,0.004773262032085562,0.0056207678883071505,0.02191236413043477,0.004718845500848896
1702354646,1.9883080470613237,7.701383699346695,1.354022988505753,11.38903861373772,0.9397342902954855,17.83888104351713,10.663580699409286,0.47664157868140683,8.379814265711207,7.066521821273422,0.5746342508300328,1.2033319076133409,95027200,53161984,11046912,72781824,42053632,17350656,56418304,35000320,9224192,44797952,3010560,8429568,44,104,6,236,8,50,46,8,562,78,44,0,0.0033201376936316694,0.004079502433747972,0.04662187066989506,0.0033073206736898607,0.0031538461538461538,0.08848383160463698,0.003095744680851064,0.002639485792894076,0.007645933977455716,0.002423499577345731,0.006979899497487434,0.010277108433734914,0.0973134328358209,0.008017848864163183,0.004876923076923077,0.29852941176470577,0.004772340425531915,0.005795021186440691,0.02191236413043477,0.004709213863060017
1702354647,1.9883080470613237,7.429299619758521,1.354022988505753,11.38903861373772,0.9397342902954855,17.83888104351713,10.663580699409286,0.47664157868140683,8.379814265711207,7.066521821273422,0.5746342508300328,1.2033319076133409,95027200,53161984,11046912,72781824,42053632,17350656,56418304,35000320,9224192,44797952,3010560,8429568,58,88,4,264,4,48,54,2,486,60,22,0,0.00332,0.004097262059973925,0.04662187066989506,0.0033073206736898607,0.003150537634408602,0.08848383160463698,0.003095744680851064,0.0026228122286706575,0.0077070707070707066,0.0024093959731543626,0.006955741626794264,0.013426000000000002,0.0973134328358209,0.008017848864163183,0.004870967741935484,0.29852941176470577,0.004772340425531915,0.005805835010060366,0.02234765625,0.00470469798657718
1702354648,1.703201242346455,7.429299619758521,1.354022988505753,11.48628128258614,0.9397342902954855,17.83888104351713,10.663580699409286,0.47664157868140683,8.379814265711207,7.066521821273422,0.5746342508300328,1.2033319076133409,95027200,53161984,11046912,72781824,42053632,17350656,56418304,35000320,9224192,44797952,3010560,8429568,23.857,24,0,154,2,34,4,0,378,22,14,0,0.0033200067936499937,0.004097262059973925,0.04662187066989506,0.0033073206736898607,0.003150537634408602,0.09110091743119267,0.003095744680851064,0.0026228122286706575,0.0077070707070707066,0.0024093959731543626,0.006955811932908432,0.013426000000000002,0.0973134328358209,0.008017848864163183,0.004870967741935484,0.34163385826771686,0.004772340425531915,0.005805835010060366,0.02234765625,0.00470469798657718
1702354649,1.6700627748954335,7.429299619758521,1.354022988505753,11.362959930868298,0.9397342902954855,17.83888104351713,10.663580699409286,0.47664157868140683,8.379814265711207,7.066521821273422,0.5746342508300328,1.2033319076133409,95027200,53161984,11046912,73129984,42053632,17350656,56418304,35000320,9224192,44797952,3010560,8429568,85.873,132,4,410,2,50,84,4,544,144,31.634,0,0.0033200045291344685,0.004097262059973925,0.04662187066989506,0.0033073206736898607,0.003150537634408602,0.09110091743119267,0.003095744680851064,0.0026228122286706575,0.0077070707070707066,0.0024095614207895613,0.0069557884981495,0.013426000000000002,0.0973134328358209,0.008017848864163183,0.004870967741935484,0.34163385826771686,0.004772340425531915,0.005805835010060366,0.02234765625,0.004704753391042762
1702354650,1.6369243074444113,7.290800717826011,1.354022988505753,11.362959930868298,0.9397342902954855,17.61264307228921,10.663580699409286,0.4158366772898967,8.379814265711207,7.003811473999402,0.5746342508300328,1.2033319076133409,95027200,53161984,11046912,73129984,42053632,17350656,56418304,35000320,9224192,44814336,3010560,8429568,54,80,8,400,6,66,40,8,560,60,40,0,0.0033271400132714,0.0041177550485182275,0.0461137126284453,0.0033218251564708255,0.003150537634408602,0.0934601113172542,0.0030918367346938775,0.002637163679699317,0.007741245928338762,0.0024156928213689478,0.006949209932279912,0.01349797570850207,0.09669117647058824,0.008128526645768018,0.004870967741935484,0.3518122676579925,0.004765306122448979,0.006017669531996184,0.022750965250965243,0.004710183639398999
1702354651,1.603785839993389,7.290800717826011,1.4304377749184536,11.362959930868298,0.8161983867170579,17.61264307228921,10.663580699409286,0.40789265097854005,8.379814265711207,7.009887195983389,0.5746342508300328,1.2033319076133409,95027200,53161984,11046912,73129984,42053632,17350656,56418304,35000320,9224192,44814336,3010560,8429568,70,82,0,390,0,50,46,0,378,54,2,0,0.0033450434782608695,0.004154310818231741,0.04603684903890541,0.003334320721691127,0.003157068062827225,0.0934601113172542,0.0030891089108910893,0.002696895807933977,0.007741245928338762,0.0024214876033057846,0.00710948081264109,0.014401639344262317,0.09635714285714286,0.0082535682426405,0.004882722513089005,0.3518122676579925,0.00476039603960396,0.006199426568971009,0.022750965250965243,0.004709090909090909
1702354652,2.0432122973493625,7.290800717826011,1.4304377749184536,11.362959930868298,0.9404632751795925,17.61264307228921,10.663580699409286,0.39994862466718323,8.379814265711207,7.009887195983389,0.5746342508300328,1.2033319076133409,95535104,53161984,11046912,73129984,42053632,17350656,56418304,35000320,9224192,44814336,3010560,8429568,68,98,6,298,7.968,50,46,6,598,72,32,0,0.003330441723112342,0.004135862782520139,0.04603684903890541,0.003334320721691127,0.0031522868865017854,0.0934601113172542,0.0030891089108910893,0.0026662571103526736,0.007799671592775042,0.0024264705882352943,0.006970677207738868,0.015204715677133013,0.09635714285714286,0.0082535682426405,0.004874116395703213,0.3518122676579925,0.00476039603960396,0.0060929940307885705,0.023331632653061228,0.004707516339869281
1702354653,2.0432122973493625,7.290800717826011,1.4138443645591066,11.362959930868298,0.9404632751795925,17.61264307228921,10.663580699409286,0.5150015693949568,8.379814265711207,7.009887195983389,0.5746342508300328,1.2033319076133409,95535104,53161984,10932224,73129984,42053632,17350656,56418304,34586624,9224192,44814336,3010560,8429568,58,116,8,336,6,54,50,8,530,82,32,0,0.0033304463690872746,0.004135873850197109,0.04603684903890541,0.003334320721691127,0.003152284263959391,0.09453715365239294,0.0030891089108910893,0.0026662571103526736,0.007799671592775042,0.0024264705882352943,0.006970720720720722,0.015204819277108424,0.09635714285714286,0.0082535682426405,0.004874111675126903,0.36731464737793873,0.00476039603960396,0.0060929940307885705,0.023331632653061228,0.004707516339869281
1702354654,2.0432122973493625,7.290800717826011,1.4138443645591066,11.362959930868298,0.9404632751795925,17.61264307228921,10.663580699409286,0.5150015693949568,8.379814265711207,7.009887195983389,0.45999467385098736,1.2033319076133409,95535104,53161984,10932224,73129984,42053632,17350656,56418304,34586624,9224192,44814336,3010560,8429568,47.773,48,0,316,4,64,22,8,580,46,38,0,0.003330460306163754,0.004135873850197109,0.04603684903890541,0.003334320721691127,0.003152284263959391,0.09453715365239294,0.0030891089108910893,0.0026662571103526736,0.007799671592775042,0.0024264705882352943,0.0069708512458317735,0.015204819277108424,0.09635714285714286,0.0082535682426405,0.004874111675126903,0.36731464737793873,0.00476039603960396,0.0060929940307885705,0.023331632653061228,0.004707516339869281
1702354655,2.1198963800296085,7.290800717826011,1.4138443645591066,11.362959930868298,0.9404632751795925,17.61264307228921,10.663580699409286,0.5150015693949568,8.379814265711207,7.009887195983389,0.449616769547327,1.2033319076133409,95535104,53161984,10932224,73129984,42053632,17350656,56418304,34586624,9224192,44814336,3006464,8429568,94.088,160,6,508,8.032,52,94,4,668,166,28,0,0.0033384718498659515,0.004155496688741722,0.04593280383509483,0.0033447204968944095,0.003152284263959391,0.09375,0.00308780487804878,0.002661269667032565,0.007820539419087136,0.002420746887966805,0.007045353982300891,0.017785992217898845,0.09746376811594201,0.008412567084078705,0.004874111675126903,0.37312614259597776,0.0047580487804878046,0.006072678117048352,0.023759615384615393,0.004715186721991701
1702354656,2.1198963800296085,7.290800717826011,1.4138443645591066,11.362959930868298,0.9404632751795925,17.61264307228921,10.663580699409286,0.5150015693949568,8.379814265711207,7.009887195983389,0.4586188271604957,1.2033319076133409,95535104,53161984,10932224,73129984,42053632,17350656,56418304,34586624,9224192,44814336,3006464,8429568,56,134,24,444.444,22,86,72,24,810,92,86,0,0.0033578582074238294,0.004206500420285795,0.04586564486773973,0.0033594735235954183,0.0031909547738693464,0.09375,0.0030853080568720376,0.002715434083601286,0.007820539419087136,0.00242880658436214,0.007208954072780119,0.0192906976744186,0.09847826086956521,0.008556845893175966,0.0049437185929648245,0.37312614259597776,0.004753554502369668,0.006271341463414631,0.023759615384615393,0.0047201646090534975
1702354657,2.1198963800296085,7.290800717826011,1.4138443645591066,11.362959930868298,0.9404632751795925,17.61264307228921,10.663580699409286,0.5150015693949568,6.84615760519913,7.009887195983389,0.5401234567901256,1.2033319076133409,95535104,53161984,10932224,73129984,42053632,17350656,56418304,34586624,9224192,44814336,3006464,8429568,64,126,12,326,12,62,64,10,642,92,46,0,0.0033418718057597,0.004200425871706148,0.04586564486773973,0.00335946127946128,0.0031722488038277512,0.09375,0.0030853080568720376,0.0026853413108512366,0.007927083333333333,0.0024269480519480517,0.007065233229745976,0.019988764044943843,0.09847826086956521,0.008556793359545657,0.004910047846889952,0.37312614259597776,0.004753554502369668,0.006141365336658343,0.0243034398034398,0.004716558441558442
1702354658,2.1198963800296085,7.290800717826011,1.4138443645591066,11.362959930868298,0.9447280621572176,17.61264307228921,10.663580699409286,0.5150015693949568,8.174557212960218,7.009887195983389,0.5401234567901256,1.2033319076133409,95535104,53161984,10932224,73129984,42053632,17350656,56418304,34586624,9224192,44814336,3006464,8429568,52,88,0,282,0,44,44,0,472,76,24,0,0.0033418860379873373,0.004200425871706148,0.04586564486773973,0.00335946127946128,0.0031722488038277512,0.09500630119722749,0.0030853080568720376,0.0026853413108512366,0.007927083333333333,0.0024269480519480517,0.007065359477124184,0.019988764044943843,0.09847826086956521,0.008556793359545657,0.004910047846889952,0.39506980802792335,0.004753554502369668,0.006141365336658343,0.0243034398034398,0.004716558441558442
1702354659,2.1198963800296085,7.290800717826011,1.4138443645591066,11.362959930868298,0.9447280621572176,15.050003505271132,8.907595405480683,0.5295629500869226,8.174557212960218,7.009887195983389,0.5401234567901256,1.2172725572114487,95535104,53161984,10932224,73129984,42053632,17350656,56418304,34586624,9224192,44814336,3006464,8429568,72,96,0,302,0,56,52,0,536,70,12,0,0.0033418765499780975,0.004200425871706148,0.04586564486773973,0.00335946127946128,0.0031722488038277512,0.09500630119722749,0.0030853080568720376,0.0026853626140826954,0.007926908354651761,0.002426786988690706,0.0070652753144120495,0.019988764044943843,0.09847826086956521,0.008556793359545657,0.004910047846889952,0.39506980802792335,0.004753554502369668,0.006141323028697362,0.024303295537533236,0.004716501869090936
1702354660,2.1198963800296085,5.769770698981148,1.4138443645591066,11.362959930868298,0.9447280621572176,14.756459454066311,9.155881681223747,0.5295629500869226,8.174557212960218,7.009887195983389,0.5401234567901256,1.2172725572114487,95535104,53161984,10932224,73129984,42053632,17350656,56102912,34586624,9224192,44814336,3006464,8429568,54.052,98,2,299.378,2,48,50,0,528,72,30.711,0,0.0033526379476189923,0.004209797657082002,0.045529464115951226,0.0033635203321654176,0.0031722488038277512,0.09570263488080301,0.0030818181818181817,0.0027052170740605613,0.007942708333333333,0.002445077298616761,0.00713369329856433,0.01982129277566542,0.09659722222222221,0.008574443660892859,0.004910047846889952,0.4094370860927153,0.004747272727272727,0.006449607724803857,0.024355054811205822,0.0047519934906427985
1702354661,2.1198963800296085,6.897823511491725,1.4138443645591066,11.437062538920028,0.9447280621572178,14.46291540286149,10.754755302925307,0.5295629500869226,8.249565350340681,7.009887195983389,0.5401234567901256,1.2172725572114487,95535104,53161984,10932224,73297920,42053632,17350656,56102912,34586624,8978432,44814336,3006464,8429568,64,92,0,318,0,54,44,0,556,76,22,0,0.0033628779979144943,0.0042513338949733215,0.04501776763124627,0.0033494508438253415,0.0031690140845070424,0.09570263488080301,0.003080357142857143,0.0027547650500094356,0.007942708333333333,0.002448666127728375,0.007215203426124201,0.02115517241379312,0.09493055555555557,0.008460725075528707,0.004904225352112677,0.4094370860927153,0.004744642857142857,0.006640321601941744,0.024355054811205822,0.0047510105092966855
1702354662,2.1198963800296085,6.897823511491725,1.4138443645591066,11.437062538920028,0.9447280621572178,17.613906497622857,10.754755302925307,0.5295629500869226,8.249565350340681,7.015828268900122,0.5401234567901256,1.2172725572114487,95535104,53161984,10932224,73297920,42053632,16044032,56102912,34586624,8978432,44797952,3006464,8429568,76,126,4,418,4,68,60,4,708,104,30,0,0.0033458994708994707,0.004188903566710699,0.04501776763124627,0.0033494508438253415,0.003161137440758294,0.09570263488080301,0.003080357142857143,0.0026795829873604575,0.007888003355704698,0.0024650406504065038,0.007071276595744685,0.019781368821292774,0.09493055555555557,0.008460725075528707,0.004890047393364929,0.4094370860927153,0.004744642857142857,0.006432897139379179,0.024367424242424236,0.004758373983739838
1702354663,2.1198963800296085,5.877721636935993,1.4138443645591066,11.437062538920028,0.9447280621572178,17.613906497622857,10.754755302925307,0.5295629500869226,8.249565350340681,7.015828268900122,0.5401234567901256,1.2170983616517153,95535104,53161984,10932224,73297920,42053632,16044032,56102912,34586624,8978432,44797952,3006464,8503296,56.104,112,12,334,8,56,58,10,642,74,42,0,0.0033458669244333496,0.004188903566710699,0.04501776763124627,0.0033494508438253415,0.003161137440758294,0.09538745387453873,0.003080357142857143,0.002679604397015798,0.007887810092275805,0.0024648801532879405,0.0070709952751933595,0.019781368821292774,0.09493055555555557,0.008460725075528707,0.004890047393364929,0.40957095709570995,0.004744642857142857,0.006432845239159788,0.024367271006263205,0.004758314819942143
1702354664,2.1320432911256666,5.762757911744465,1.4138443645591066,11.437062538920028,0.9447280621572178,17.425030070580803,10.754755302925307,0.534742077035606,8.249565350340681,5.715448787273953,0.5401234567901256,1.2170983616517153,95571968,53161984,10932224,73297920,42053632,16044032,56102912,34750464,8978432,44797952,3006464,8503296,48,100,4,242,4,44,44,4,410,70,26,0,0.0033458994708994707,0.004188903566710699,0.04501776763124627,0.0033494508438253415,0.003161137440758294,0.09538745387453873,0.003080357142857143,0.0026795829873604575,0.007888003355704698,0.0024650406504065038,0.007071276595744685,0.019781368821292774,0.09493055555555557,0.008460725075528707,0.004890047393364929,0.40957095709570995,0.004744642857142857,0.006432897139379179,0.024367424242424236,0.004758373983739838
